AGE	AGE_LABEL	AGE_HIERARCHY	AGE_PARENT	SEX	SEX_LABEL	SEX_HIERARCHY	TIME	ICD10_HIERARCHY	ICD10_PARENT	ICD10	ICD10_LABEL	Organ	Nb_death	Pop	Death_Rate	x	y	Sum_death_in_cat
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2008	2	C	C18-C21	Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal	Colo-Rectum	1710.0	151244	11.30623364	265	355	1710.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2001	2	C	C18-C21	Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal	Colo-Rectum	1109.0	239569	4.629146509	265	355	1109.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2002	2	C	C18-C21	Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal	Colo-Rectum	1338.0	239358	5.589953125	265	355	1338.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2003	2	C	C18-C21	Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal	Colo-Rectum	1486.0	233660	6.359667894	265	355	1486.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2004	2	C	C18-C21	Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal	Colo-Rectum	1626.0	234355	6.938192059	265	355	1626.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2005	2	C	C18-C21	Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal	Colo-Rectum	1670.0	235355	7.095663997	265	355	1670.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2006	2	C	C18-C21	Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal	Colo-Rectum	1622.0	240810	6.735600681	265	355	1622.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2007	2	C	C18-C21	Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal	Colo-Rectum	1565.0	241902	6.469562054	265	355	1565.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2008	2	C	C18-C21	Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal	Colo-Rectum	1652.0	240386	6.872280416	265	355	1652.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2001	2	C	C22	Malignant neoplasm of liver and intrahepatic bile ducts	Liver	499.0	146587	3.404121784	260	410	1986.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2002	2	C	C22	Malignant neoplasm of liver and intrahepatic bile ducts	Liver	523.0	145569	3.592797917	260	410	2217.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2003	2	C	C22	Malignant neoplasm of liver and intrahepatic bile ducts	Liver	598.0	141634	4.222150049	260	410	2714.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2004	2	C	C22	Malignant neoplasm of liver and intrahepatic bile ducts	Liver	634.0	142227	4.45766275	260	410	2572.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2005	2	C	C22	Malignant neoplasm of liver and intrahepatic bile ducts	Liver	757.0	142309	5.319410578	260	410	2780.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2006	2	C	C22	Malignant neoplasm of liver and intrahepatic bile ducts	Liver	709.0	147683	4.800823385	260	410	2592.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2007	2	C	C22	Malignant neoplasm of liver and intrahepatic bile ducts	Liver	698.0	150057	4.651565738	260	410	2543.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2008	2	C	C22	Malignant neoplasm of liver and intrahepatic bile ducts	Liver	739.0	151244	4.886144244	260	410	2748.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2001	2	C	C22	Malignant neoplasm of liver and intrahepatic bile ducts	Liver	247.0	239569	1.031018204	260	410	2113.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2002	2	C	C22	Malignant neoplasm of liver and intrahepatic bile ducts	Liver	289.0	239358	1.207396452	260	410	2504.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2003	2	C	C22	Malignant neoplasm of liver and intrahepatic bile ducts	Liver	341.0	233660	1.459385432	260	410	3016.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2004	2	C	C22	Malignant neoplasm of liver and intrahepatic bile ducts	Liver	372.0	234355	1.587335453	260	410	2819.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2005	2	C	C22	Malignant neoplasm of liver and intrahepatic bile ducts	Liver	402.0	235355	1.70805804	260	410	2961.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2006	2	C	C22	Malignant neoplasm of liver and intrahepatic bile ducts	Liver	422.0	240810	1.752418919	260	410	2822.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2007	2	C	C22	Malignant neoplasm of liver and intrahepatic bile ducts	Liver	396.0	241902	1.637026564	260	410	2716.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2008	2	C	C22	Malignant neoplasm of liver and intrahepatic bile ducts	Liver	405.0	240386	1.684790296	260	410	2698.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2001	2	C	C25	Malignant neoplasm of pancreas	Pancreas	393.0	146587	2.681001726	250	390	393.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2002	2	C	C25	Malignant neoplasm of pancreas	Pancreas	433.0	145569	2.974534413	250	390	433.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2003	2	C	C25	Malignant neoplasm of pancreas	Pancreas	502.0	141634	3.544346696	250	390	502.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2004	2	C	C25	Malignant neoplasm of pancreas	Pancreas	612.0	142227	4.302980447	250	390	612.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2005	2	C	C25	Malignant neoplasm of pancreas	Pancreas	574.0	142309	4.033476449	250	390	574.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2006	2	C	C25	Malignant neoplasm of pancreas	Pancreas	557.0	147683	3.771591856	250	390	557.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2007	2	C	C25	Malignant neoplasm of pancreas	Pancreas	626.0	150057	4.171748069	250	390	626.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2008	2	C	C25	Malignant neoplasm of pancreas	Pancreas	659.0	151244	4.357197641	250	390	659.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2001	2	C	C25	Malignant neoplasm of pancreas	Pancreas	541.0	239569	2.258222057	250	390	541.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2002	2	C	C25	Malignant neoplasm of pancreas	Pancreas	624.0	239358	2.606973655	250	390	624.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2003	2	C	C25	Malignant neoplasm of pancreas	Pancreas	670.0	233660	2.867414192	250	390	670.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2004	2	C	C25	Malignant neoplasm of pancreas	Pancreas	747.0	234355	3.187471998	250	390	747.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2005	2	C	C25	Malignant neoplasm of pancreas	Pancreas	823.0	235355	3.496845191	250	390	823.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2006	2	C	C25	Malignant neoplasm of pancreas	Pancreas	849.0	240810	3.525601096	250	390	849.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2007	2	C	C25	Malignant neoplasm of pancreas	Pancreas	839.0	241902	3.468346686	250	390	839.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2008	2	C	C25	Malignant neoplasm of pancreas	Pancreas	860.0	240386	3.577579393	250	390	860.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2001	2	C	C32	Malignant neoplasm of larynx	Larynx	92.0	146587	0.627613636	278	523	92.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2002	2	C	C32	Malignant neoplasm of larynx	Larynx	121.0	145569	0.831220933	278	523	121.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2003	2	C	C32	Malignant neoplasm of larynx	Larynx	138.0	141634	0.974342319	278	523	138.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2004	2	C	C32	Malignant neoplasm of larynx	Larynx	137.0	142227	0.963248891	278	523	137.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2005	2	C	C32	Malignant neoplasm of larynx	Larynx	123.0	142309	0.864316382	278	523	123.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2006	2	C	C32	Malignant neoplasm of larynx	Larynx	129.0	147683	0.873492548	278	523	129.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2007	2	C	C32	Malignant neoplasm of larynx	Larynx	115.0	150057	0.766375444	278	523	115.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2008	2	C	C32	Malignant neoplasm of larynx	Larynx	113.0	151244	0.747137077	278	523	113.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2001	2	C	C32	Malignant neoplasm of larynx	Larynx	16.0	239569	0.066786604	278	523	16.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2002	2	C	C32	Malignant neoplasm of larynx	Larynx	10.0	239358	0.041778424	278	523	10.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2003	2	C	C32	Malignant neoplasm of larynx	Larynx	12.0	233660	0.051356672	278	523	12.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2004	2	C	C32	Malignant neoplasm of larynx	Larynx	13.0	234355	0.0554714	278	523	13.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2005	2	C	C32	Malignant neoplasm of larynx	Larynx	17.0	235355	0.07223131	278	523	17.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2006	2	C	C32	Malignant neoplasm of larynx	Larynx	14.0	240810	0.058137121	278	523	14.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2007	2	C	C32	Malignant neoplasm of larynx	Larynx	19.0	241902	0.078544204	278	523	19.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2008	2	C	C32	Malignant neoplasm of larynx	Larynx	19.0	240386	0.079039545	278	523	19.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2001	2	C	C33_C34	Malignant neoplasm of trachea, bronchus and lung	Lung	1611.0	146587	10.99006051	230	460	5383.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2002	2	C	C33_C34	Malignant neoplasm of trachea, bronchus and lung	Lung	1818.0	145569	12.48892278	230	460	6271.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2003	2	C	C33_C34	Malignant neoplasm of trachea, bronchus and lung	Lung	2033.0	141634	14.35389808	230	460	7266.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2004	2	C	C33_C34	Malignant neoplasm of trachea, bronchus and lung	Lung	2175.0	142227	15.29245502	230	460	7191.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2005	2	C	C33_C34	Malignant neoplasm of trachea, bronchus and lung	Lung	2216.0	142309	15.5717488	230	460	7972.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2006	2	C	C33_C34	Malignant neoplasm of trachea, bronchus and lung	Lung	2392.0	147683	16.19685407	230	460	7500.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2007	2	C	C33_C34	Malignant neoplasm of trachea, bronchus and lung	Lung	2430.0	150057	16.19384634	230	460	7673.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2008	2	C	C33_C34	Malignant neoplasm of trachea, bronchus and lung	Lung	2499.0	151244	16.52296951	230	460	7893.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2001	2	C	C33_C34	Malignant neoplasm of trachea, bronchus and lung	Lung	466.0	239569	1.94515985	230	460	3043.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2002	2	C	C33_C34	Malignant neoplasm of trachea, bronchus and lung	Lung	536.0	239358	2.239323524	230	460	3780.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2003	2	C	C33_C34	Malignant neoplasm of trachea, bronchus and lung	Lung	616.0	233660	2.636309167	230	460	4509.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2004	2	C	C33_C34	Malignant neoplasm of trachea, bronchus and lung	Lung	680.0	234355	2.901580935	230	460	4120.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2005	2	C	C33_C34	Malignant neoplasm of trachea, bronchus and lung	Lung	771.0	235355	3.27590236	230	460	4816.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2006	2	C	C33_C34	Malignant neoplasm of trachea, bronchus and lung	Lung	806.0	240810	3.347037083	230	460	4222.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2007	2	C	C33_C34	Malignant neoplasm of trachea, bronchus and lung	Lung	851.0	241902	3.517953551	230	460	4516.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2008	2	C	C33_C34	Malignant neoplasm of trachea, bronchus and lung	Lung	889.0	240386	3.698218698	230	460	4612.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2001	2	C	C43	Malignant melanoma of skin	Skin	52.0	146587	0.354738142	415	375	52.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2002	2	C	C43	Malignant melanoma of skin	Skin	60.0	145569	0.412175669	415	375	60.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2003	2	C	C43	Malignant melanoma of skin	Skin	92.0	141634	0.649561546	415	375	92.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2004	2	C	C43	Malignant melanoma of skin	Skin	73.0	142227	0.513264008	415	375	73.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2005	2	C	C43	Malignant melanoma of skin	Skin	104.0	142309	0.730804095	415	375	104.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2006	2	C	C43	Malignant melanoma of skin	Skin	82.0	147683	0.555243325	415	375	82.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2007	2	C	C43	Malignant melanoma of skin	Skin	100.0	150057	0.66641343	415	375	100.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2008	2	C	C43	Malignant melanoma of skin	Skin	112.0	151244	0.740525244	415	375	112.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2001	2	C	C43	Malignant melanoma of skin	Skin	69.0	239569	0.288017231	415	375	69.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2002	2	C	C43	Malignant melanoma of skin	Skin	90.0	239358	0.376005816	415	375	90.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2003	2	C	C43	Malignant melanoma of skin	Skin	88.0	233660	0.376615595	415	375	88.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2004	2	C	C43	Malignant melanoma of skin	Skin	87.0	234355	0.371231678	415	375	87.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2005	2	C	C43	Malignant melanoma of skin	Skin	87.0	235355	0.369654352	415	375	87.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2006	2	C	C43	Malignant melanoma of skin	Skin	108.0	240810	0.448486359	415	375	108.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2007	2	C	C43	Malignant melanoma of skin	Skin	111.0	241902	0.458863507	415	375	111.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2008	2	C	C43	Malignant melanoma of skin	Skin	86.0	240386	0.357757939	415	375	86.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2001	2	C	C50	Malignant neoplasm of breast	Breast	17.0	146587	0.115972085	320	460	17.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2002	2	C	C50	Malignant neoplasm of breast	Breast	25.0	145569	0.171739862	320	460	25.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2003	2	C	C50	Malignant neoplasm of breast	Breast	27.0	141634	0.190632193	320	460	27.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2004	2	C	C50	Malignant neoplasm of breast	Breast	30.0	142227	0.210930414	320	460	30.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2005	2	C	C50	Malignant neoplasm of breast	Breast	28.0	142309	0.196754949	320	460	28.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2006	2	C	C50	Malignant neoplasm of breast	Breast	35.0	147683	0.236994102	320	460	35.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2007	2	C	C50	Malignant neoplasm of breast	Breast	36.0	150057	0.239908835	320	460	36.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2008	2	C	C50	Malignant neoplasm of breast	Breast	27.0	151244	0.178519478	320	460	27.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2001	2	C	C50	Malignant neoplasm of breast	Breast	1031.0	239569	4.303561813	320	460	1031.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2002	2	C	C50	Malignant neoplasm of breast	Breast	1230.0	239358	5.138746146	320	460	1230.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2003	2	C	C50	Malignant neoplasm of breast	Breast	1407.0	233660	6.021569802	320	460	1407.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2004	2	C	C50	Malignant neoplasm of breast	Breast	1513.0	234355	6.45601758	320	460	1513.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2005	2	C	C50	Malignant neoplasm of breast	Breast	1547.0	235355	6.573049224	320	460	1547.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2006	2	C	C50	Malignant neoplasm of breast	Breast	1457.0	240810	6.050413189	320	460	1457.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2007	2	C	C50	Malignant neoplasm of breast	Breast	1568.0	241902	6.48196377	320	460	1568.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2008	2	C	C50	Malignant neoplasm of breast	Breast	1525.0	240386	6.343963459	320	460	1525.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2001	2	C	C53	Malignant neoplasm of cervix uteri	Genitourinary system		146587	#VALEUR!	265	330	1117.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2002	2	C	C53	Malignant neoplasm of cervix uteri	Genitourinary system		145569	#VALEUR!	265	330	1259.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2003	2	C	C53	Malignant neoplasm of cervix uteri	Genitourinary system		141634	#VALEUR!	265	330	1552.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2004	2	C	C53	Malignant neoplasm of cervix uteri	Genitourinary system		142227	#VALEUR!	265	330	1673.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2005	2	C	C53	Malignant neoplasm of cervix uteri	Genitourinary system		142309	#VALEUR!	265	330	1755.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2006	2	C	C53	Malignant neoplasm of cervix uteri	Genitourinary system		147683	#VALEUR!	265	330	1755.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2007	2	C	C53	Malignant neoplasm of cervix uteri	Genitourinary system		150057	#VALEUR!	265	330	1679.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2008	2	C	C53	Malignant neoplasm of cervix uteri	Genitourinary system		151244	#VALEUR!	265	330	1752.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2001	2	C	C53	Malignant neoplasm of cervix uteri	Genitourinary system	74.0	239569	0.308888045	265	330	1532.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2002	2	C	C53	Malignant neoplasm of cervix uteri	Genitourinary system	56.0	239358	0.233959174	265	330	1727.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2003	2	C	C53	Malignant neoplasm of cervix uteri	Genitourinary system	73.0	233660	0.312419755	265	330	2038.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2004	2	C	C53	Malignant neoplasm of cervix uteri	Genitourinary system	74.0	234355	0.315760278	265	330	2147.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2005	2	C	C53	Malignant neoplasm of cervix uteri	Genitourinary system	90.0	235355	0.382401054	265	330	2215.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2006	2	C	C53	Malignant neoplasm of cervix uteri	Genitourinary system	75.0	240810	0.31144886	265	330	2191.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2007	2	C	C53	Malignant neoplasm of cervix uteri	Genitourinary system	66.0	241902	0.272837761	265	330	2181.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2008	2	C	C53	Malignant neoplasm of cervix uteri	Genitourinary system	65.0	240386	0.270398443	265	330	2154.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2001	2	C	C54_C55	Malignant neoplasm of other parts of uterus	Genitourinary system		146587	#VALEUR!	265	330	1117.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2002	2	C	C54_C55	Malignant neoplasm of other parts of uterus	Genitourinary system		145569	#VALEUR!	265	330	1259.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2003	2	C	C54_C55	Malignant neoplasm of other parts of uterus	Genitourinary system		141634	#VALEUR!	265	330	1552.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2004	2	C	C54_C55	Malignant neoplasm of other parts of uterus	Genitourinary system		142227	#VALEUR!	265	330	1673.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2005	2	C	C54_C55	Malignant neoplasm of other parts of uterus	Genitourinary system		142309	#VALEUR!	265	330	1755.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2006	2	C	C54_C55	Malignant neoplasm of other parts of uterus	Genitourinary system		147683	#VALEUR!	265	330	1755.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2007	2	C	C54_C55	Malignant neoplasm of other parts of uterus	Genitourinary system		150057	#VALEUR!	265	330	1679.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2008	2	C	C54_C55	Malignant neoplasm of other parts of uterus	Genitourinary system		151244	#VALEUR!	265	330	1752.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2001	2	C	C54_C55	Malignant neoplasm of other parts of uterus	Genitourinary system	280.0	239569	1.168765575	265	330	1532.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2002	2	C	C54_C55	Malignant neoplasm of other parts of uterus	Genitourinary system	343.0	239358	1.432999942	265	330	1727.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2003	2	C	C54_C55	Malignant neoplasm of other parts of uterus	Genitourinary system	395.0	233660	1.690490456	265	330	2038.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2004	2	C	C54_C55	Malignant neoplasm of other parts of uterus	Genitourinary system	432.0	234355	1.8433573	265	330	2147.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2005	2	C	C54_C55	Malignant neoplasm of other parts of uterus	Genitourinary system	419.0	235355	1.78028935	265	330	2215.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2006	2	C	C54_C55	Malignant neoplasm of other parts of uterus	Genitourinary system	428.0	240810	1.777334828	265	330	2191.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2007	2	C	C54_C55	Malignant neoplasm of other parts of uterus	Genitourinary system	422.0	241902	1.744508107	265	330	2181.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2008	2	C	C54_C55	Malignant neoplasm of other parts of uterus	Genitourinary system	403.0	240386	1.676470344	265	330	2154.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2001	2	C	C56	Malignant neoplasm of ovary	Genitourinary system		146587	#VALEUR!	265	330	1117.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2002	2	C	C56	Malignant neoplasm of ovary	Genitourinary system		145569	#VALEUR!	265	330	1259.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2003	2	C	C56	Malignant neoplasm of ovary	Genitourinary system		141634	#VALEUR!	265	330	1552.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2004	2	C	C56	Malignant neoplasm of ovary	Genitourinary system		142227	#VALEUR!	265	330	1673.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2005	2	C	C56	Malignant neoplasm of ovary	Genitourinary system		142309	#VALEUR!	265	330	1755.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2006	2	C	C56	Malignant neoplasm of ovary	Genitourinary system		147683	#VALEUR!	265	330	1755.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2007	2	C	C56	Malignant neoplasm of ovary	Genitourinary system		150057	#VALEUR!	265	330	1679.0
Y80-84	From 80 to 84 years	2	Y_GE65	M	Males	1	2008	2	C	C56	Malignant neoplasm of ovary	Genitourinary system		151244	#VALEUR!	265	330	1752.0
Y80-84	From 80 to 84 years	2	Y_GE65	F	Females	1	2001	2	C	C56	Malignant neoplasm of ovary	Genitourinary system	359.0	239569	1.498524433	265	330	1532.0
