AGE	AGE_LABEL	Death_Rate	ICD10	ICD10_LABEL	Nb_death	Organ	Pop	SEX	SEX_LABEL	Sum_death_in_cat	TIME	x	y
Y_GE85	85 years or over	5.617575497	M_OTH	Other diseases of the musculoskeletal system and connective tissue (remainder of M00-M99)	314.0	Skeleton	55896	M	Males	351.0	2005	145	380
Y_GE85	85 years or over	7.773020617	M_OTH	Other diseases of the musculoskeletal system and connective tissue (remainder of M00-M99)	866.0	Skeleton	111411	F	Females	1081.0	2005	145	380
Y_GE85	85 years or over	0.66194361	RHEUM_ARTHRO	Rheumatoid arthritis and arthrosis (M05-M06.M15-M19)	37.0	Skeleton	55896	M	Males	351.0	2005	145	380
Y_GE85	85 years or over	1.929791493	RHEUM_ARTHRO	Rheumatoid arthritis and arthrosis (M05-M06.M15-M19)	215.0	Skeleton	111411	F	Females	1081.0	2005	145	380
Y_GE85	85 years or over	9.70281211	ALL	All Diseases	1081.0	Skeleton	111411	F	Females	1081.0	2005	145	380
Y_GE85	85 years or over	6.279519107	ALL	All Diseases	351.0	Skeleton	55896	M	Males	351.0	2005	145	380
Y_GE85	85 years or over	1.23443538	C43	Malignant melanoma of skin	69.0	Skin	55896	M	Males	69.0	2005	415	375
Y_GE85	85 years or over	1.112996024	C43	Malignant melanoma of skin	124.0	Skin	111411	F	Females	124.0	2005	415	375
Y_GE85	85 years or over	1.112996024	ALL	All Diseases	124.0	Skin	111411	F	Females	124.0	2005	415	375
Y_GE85	85 years or over	1.23443538	ALL	All Diseases	69.0	Skin	55896	M	Males	69.0	2005	415	375
Y_GE85	85 years or over	7.227708602	C16	Malignant neoplasm of stomach	404.0	Stomach	55896	M	Males	518.0	2005	295	400
Y_GE85	85 years or over	4.703305778	C16	Malignant neoplasm of stomach	524.0	Stomach	111411	F	Females	726.0	2005	295	400
Y_GE85	85 years or over	2.039501932	K25-K28	Ulcer of stomach. duodenum and jejunum	114.0	Stomach	55896	M	Males	518.0	2005	295	400
Y_GE85	85 years or over	1.813106426	K25-K28	Ulcer of stomach. duodenum and jejunum	202.0	Stomach	111411	F	Females	726.0	2005	295	400
Y_GE85	85 years or over	6.516412203	ALL	All Diseases	726.0	Stomach	111411	F	Females	726.0	2005	295	400
Y_GE85	85 years or over	9.267210534	ALL	All Diseases	518.0	Stomach	55896	M	Males	518.0	2005	295	400
Y_GE85	85 years or over	0.232574782	C73	Malignant neoplasm of thyroid gland	13.0	Thyroid	55896	M	Males	13.0	2005	278	510
Y_GE85	85 years or over	0.538546463	C73	Malignant neoplasm of thyroid gland	60.0	Thyroid	111411	F	Females	60.0	2005	278	510
Y_GE85	85 years or over	0.538546463	ALL	All Diseases	60.0	Thyroid	111411	F	Females	60.0	2005	278	510
Y_GE85	85 years or over	0.232574782	ALL	All Diseases	13.0	Thyroid	55896	M	Males	13.0	2005	278	510
Y_GE85	85 years or over	2.433090024	C00-C14	Malignant neoplasm of lip. oral cavity. pharynx	136.0	oral cavity	55896	M	Males	136.0	2005	278	550
Y_GE85	85 years or over	0.969383634	C00-C14	Malignant neoplasm of lip. oral cavity. pharynx	108.0	oral cavity	111411	F	Females	108.0	2005	278	550
Y_GE85	85 years or over	0.969383634	ALL	All Diseases	108.0	oral cavity	111411	F	Females	108.0	2005	278	550
Y_GE85	85 years or over	2.433090024	ALL	All Diseases	136.0	oral cavity	55896	M	Males	136.0	2005	278	550
Y_GE85	85 years or over	4.948670703	C91-C95	Leukaemia	470.0	Blood	94975	M	Males	470.0	2006	265	280
Y_GE85	85 years or over	3.771294113	C91-C95	Leukaemia	702.0	Blood	186143	F	Females	702.0	2006	265	280
Y_GE85	85 years or over	3.771294113	ALL	All Diseases	702.0	Blood	186143	F	Females	702.0	2006	265	280
Y_GE85	85 years or over	4.948670703	ALL	All Diseases	470.0	Blood	94975	M	Males	470.0	2006	265	280
Y_GE85	85 years or over	0.58962885	C70-C72	Malignant neoplasm of brain and central nervous system	56.0	Brain	94975	M	Males	56.0	2006	305	580
Y_GE85	85 years or over	0.521104742	C70-C72	Malignant neoplasm of brain and central nervous system	97.0	Brain	186143	F	Females	97.0	2006	305	580
Y_GE85	85 years or over	0.521104742	ALL	All Diseases	97.0	Brain	186143	F	Females	97.0	2006	305	580
Y_GE85	85 years or over	0.58962885	ALL	All Diseases	56.0	Brain	94975	M	Males	56.0	2006	305	580
Y_GE85	85 years or over	0.305343511	C50	Malignant neoplasm of breast	29.0	Breast	94975	M	Males	29.0	2006	320	460
Y_GE85	85 years or over	10.29853392	C50	Malignant neoplasm of breast	1917.0	Breast	186143	F	Females	1917.0	2006	320	460
Y_GE85	85 years or over	10.29853392	ALL	All Diseases	1917.0	Breast	186143	F	Females	1917.0	2006	320	460
Y_GE85	85 years or over	0.305343511	ALL	All Diseases	29.0	Breast	94975	M	Males	29.0	2006	320	460
Y_GE85	85 years or over	34.5775204	I_OTH	Other diseases of the circulatory system (remainder of I00-I99)	3284.0	Circulatory system	94975	M	Males	3284.0	2006	230	300
Y_GE85	85 years or over	42.39213938	I_OTH	Other diseases of the circulatory system (remainder of I00-I99)	7891.0	Circulatory system	186143	F	Females	7891.0	2006	230	300
Y_GE85	85 years or over	42.39213938	ALL	All Diseases	7891.0	Circulatory system	186143	F	Females	7891.0	2006	230	300
Y_GE85	85 years or over	34.5775204	ALL	All Diseases	3284.0	Circulatory system	94975	M	Males	3284.0	2006	230	300
Y_GE85	85 years or over	13.74045802	C18-C21	Malignant neoplasm of colon. rectosigmoid junction. rectum. anus and anal canal	1305.0	Colo-Rectum	94975	M	Males	1305.0	2006	265	355
Y_GE85	85 years or over	12.84496328	C18-C21	Malignant neoplasm of colon. rectosigmoid junction. rectum. anus and anal canal	2391.0	Colo-Rectum	186143	F	Females	2391.0	2006	265	355
Y_GE85	85 years or over	12.84496328	ALL	All Diseases	2391.0	Colo-Rectum	186143	F	Females	2391.0	2006	265	355
Y_GE85	85 years or over	13.74045802	ALL	All Diseases	1305.0	Colo-Rectum	94975	M	Males	1305.0	2006	265	355
Y_GE85	85 years or over	43.60094762	I60-I69	Cerebrovascular diseases	4141.0	Digestive System	94975	M	Males	6069.0	2006	278	380
Y_GE85	85 years or over	53.87256034	I60-I69	Cerebrovascular diseases	10028.0	Digestive System	186143	F	Females	14169.0	2006	278	380
Y_GE85	85 years or over	20.30007897	K_OTH	Other diseases of the digestive system (remainder of K00-K93)	1928.0	Digestive System	94975	M	Males	6069.0	2006	278	380
Y_GE85	85 years or over	22.24633749	K_OTH	Other diseases of the digestive system (remainder of K00-K93)	4141.0	Digestive System	186143	F	Females	14169.0	2006	278	380
Y_GE85	85 years or over	76.11889784	ALL	All Diseases	14169.0	Digestive System	186143	F	Females	14169.0	2006	278	380
Y_GE85	85 years or over	63.90102659	ALL	All Diseases	6069.0	Digestive System	94975	M	Males	6069.0	2006	278	380
Y_GE85	85 years or over	10.99236641	A_B_OTH	Other infectious and parasitic diseases (remainder of A00-B99)	1044.0	General	94975	M	Males	2685.0	2006	400	545
Y_GE85	85 years or over	10.38448934	A_B_OTH	Other infectious and parasitic diseases (remainder of A00-B99)	1933.0	General	186143	F	Females	4486.0	2006	400	545
Y_GE85	85 years or over	0.052645433	B20-B24	Human immunodeficiency virus [HIV] disease	5.0	General	94975	M	Males	2685.0	2006	400	545
Y_GE85	85 years or over	0.005372214	B20-B24	Human immunodeficiency virus [HIV] disease	1.0	General	186143	F	Females	4486.0	2006	400	545
Y_GE85	85 years or over	17.22558568	C_OTH	Other malignant neoplasms (remainder of C00-C97)	1636.0	General	94975	M	Males	2685.0	2006	400	545
Y_GE85	85 years or over	13.70988971	C_OTH	Other malignant neoplasms (remainder of C00-C97)	2552.0	General	186143	F	Females	4486.0	2006	400	545
Y_GE85	85 years or over	24.09975127	ALL	All Diseases	4486.0	General	186143	F	Females	4486.0	2006	400	545
Y_GE85	85 years or over	28.27059753	ALL	All Diseases	2685.0	General	94975	M	Males	2685.0	2006	400	545
Y_GE85	85 years or over	0.0	C53	Malignant neoplasm of cervix uteri		Genitourinary system	94975	M	Males	2322.0	2006	265	330
Y_GE85	85 years or over	0.316960616	C53	Malignant neoplasm of cervix uteri	59.0	Genitourinary system	186143	F	Females	3721.0	2006	265	330
Y_GE85	85 years or over	0.0	C54_C55	Malignant neoplasm of other parts of uterus		Genitourinary system	94975	M	Males	2322.0	2006	265	330
Y_GE85	85 years or over	2.524940503	C54_C55	Malignant neoplasm of other parts of uterus	470.0	Genitourinary system	186143	F	Females	3721.0	2006	265	330
Y_GE85	85 years or over	0.0	C56	Malignant neoplasm of ovary		Genitourinary system	94975	M	Males	2322.0	2006	265	330
Y_GE85	85 years or over	2.374518515	C56	Malignant neoplasm of ovary	442.0	Genitourinary system	186143	F	Females	3721.0	2006	265	330
Y_GE85	85 years or over	6.896551724	C67	Malignant neoplasm of bladder	655.0	Genitourinary system	94975	M	Males	2322.0	2006	265	330
Y_GE85	85 years or over	2.250957597	C67	Malignant neoplasm of bladder	419.0	Genitourinary system	186143	F	Females	3721.0	2006	265	330
Y_GE85	85 years or over	4.422216373	N_OTH	Other diseases of the genitourinary system (remainder of N00-N99)	420.0	Genitourinary system	94975	M	Males	2322.0	2006	265	330
Y_GE85	85 years or over	2.917112113	N_OTH	Other diseases of the genitourinary system (remainder of N00-N99)	543.0	Genitourinary system	186143	F	Females	3721.0	2006	265	330
Y_GE85	85 years or over	13.12977099	N00-N29	Diseases of kidney and ureter	1247.0	Genitourinary system	94975	M	Males	2322.0	2006	265	330
Y_GE85	85 years or over	9.605518338	N00-N29	Diseases of kidney and ureter	1788.0	Genitourinary system	186143	F	Females	3721.0	2006	265	330
Y_GE85	85 years or over	19.99000768	ALL	All Diseases	3721.0	Genitourinary system	186143	F	Females	3721.0	2006	265	330
Y_GE85	85 years or over	24.44853909	ALL	All Diseases	2322.0	Genitourinary system	94975	M	Males	2322.0	2006	265	330
Y_GE85	85 years or over	31.32403264	I20_I23-I25	Other ischaemic heart diseases	2975.0	Heart	94975	M	Males	13138.0	2006	290	450
Y_GE85	85 years or over	26.93628017	I20_I23-I25	Other ischaemic heart diseases	5014.0	Heart	186143	F	Females	26968.0	2006	290	450
Y_GE85	85 years or over	24.77494077	I21_I22	Acute myocardial infarction including subsequent myocardial infarction	2353.0	Heart	94975	M	Males	13138.0	2006	290	450
Y_GE85	85 years or over	22.30005963	I21_I22	Acute myocardial infarction including subsequent myocardial infarction	4151.0	Heart	186143	F	Females	26968.0	2006	290	450
Y_GE85	85 years or over	82.23216636	I30-I51	Other heart diseases	7810.0	Heart	94975	M	Males	13138.0	2006	290	450
Y_GE85	85 years or over	95.64152292	I30-I51	Other heart diseases	17803.0	Heart	186143	F	Females	26968.0	2006	290	450
Y_GE85	85 years or over	144.8778627	ALL	All Diseases	26968.0	Heart	186143	F	Females	26968.0	2006	290	450
Y_GE85	85 years or over	138.3311398	ALL	All Diseases	13138.0	Heart	94975	M	Males	13138.0	2006	290	450
Y_GE85	85 years or over	2.569097131	C64	Malignant neoplasm of kidney. except renal pelvis	244.0	Kidney	94975	M	Males	244.0	2006	310	360
Y_GE85	85 years or over	1.353797887	C64	Malignant neoplasm of kidney. except renal pelvis	252.0	Kidney	186143	F	Females	252.0	2006	310	360
Y_GE85	85 years or over	1.353797887	ALL	All Diseases	252.0	Kidney	186143	F	Females	252.0	2006	310	360
Y_GE85	85 years or over	2.569097131	ALL	All Diseases	244.0	Kidney	94975	M	Males	244.0	2006	310	360
Y_GE85	85 years or over	0.779152409	C32	Malignant neoplasm of larynx	74.0	Larynx	94975	M	Males	74.0	2006	278	523
Y_GE85	85 years or over	0.080583208	C32	Malignant neoplasm of larynx	15.0	Larynx	186143	F	Females	15.0	2006	278	523
Y_GE85	85 years or over	0.080583208	ALL	All Diseases	15.0	Larynx	186143	F	Females	15.0	2006	278	523
Y_GE85	85 years or over	0.779152409	ALL	All Diseases	74.0	Larynx	94975	M	Males	74.0	2006	278	523
Y_GE85	85 years or over	0.305343511	B15-B19_B942	Viral hepatitis and sequelae of viral hepatitis	29.0	Liver	94975	M	Males	2735.0	2006	260	410
Y_GE85	85 years or over	0.20951634	B15-B19_B942	Viral hepatitis and sequelae of viral hepatitis	39.0	Liver	186143	F	Females	6015.0	2006	260	410
Y_GE85	85 years or over	4.169518294	C22	Malignant neoplasm of liver and intrahepatic bile ducts	396.0	Liver	94975	M	Males	2735.0	2006	260	410
Y_GE85	85 years or over	2.218724314	C22	Malignant neoplasm of liver and intrahepatic bile ducts	413.0	Liver	186143	F	Females	6015.0	2006	260	410
Y_GE85	85 years or over	10.71861016	E_OTH	Other endocrine. nutritional and metabolic diseases (remainder of E00-E90)	1018.0	Liver	94975	M	Males	2735.0	2006	260	410
Y_GE85	85 years or over	15.71372547	E_OTH	Other endocrine. nutritional and metabolic diseases (remainder of E00-E90)	2925.0	Liver	186143	F	Females	6015.0	2006	260	410
Y_GE85	85 years or over	12.45590945	E10-E14	Diabetes mellitus	1183.0	Liver	94975	M	Males	2735.0	2006	260	410
Y_GE85	85 years or over	13.61856207	E10-E14	Diabetes mellitus	2535.0	Liver	186143	F	Females	6015.0	2006	260	410
Y_GE85	85 years or over	1.14767044	K70_K73_K74	Chronic liver disease	109.0	Liver	94975	M	Males	2735.0	2006	260	410
Y_GE85	85 years or over	0.553338025	K70_K73_K74	Chronic liver disease	103.0	Liver	186143	F	Females	6015.0	2006	260	410
Y_GE85	85 years or over	32.31386622	ALL	All Diseases	6015.0	Liver	186143	F	Females	6015.0	2006	260	410
Y_GE85	85 years or over	28.79705186	ALL	All Diseases	2735.0	Liver	94975	M	Males	2735.0	2006	260	410
Y_GE85	85 years or over	1.042379574	A15-A19_B90	Tuberculosis	99.0	Lung	94975	M	Males	8637.0	2006	230	460
Y_GE85	85 years or over	0.746737723	A15-A19_B90	Tuberculosis	139.0	Lung	186143	F	Females	10854.0	2006	230	460
Y_GE85	85 years or over	13.62463806	C33_C34	Malignant neoplasm of trachea. bronchus and lung	1294.0	Lung	94975	M	Males	8637.0	2006	230	460
Y_GE85	85 years or over	3.416727999	C33_C34	Malignant neoplasm of trachea. bronchus and lung	636.0	Lung	186143	F	Females	10854.0	2006	230	460
Y_GE85	85 years or over	22.27954725	J_OTH	Other diseases of the respiratory system (remainder of J00-J99)	2116.0	Lung	94975	M	Males	8637.0	2006	230	460
Y_GE85	85 years or over	18.66844308	J_OTH	Other diseases of the respiratory system (remainder of J00-J99)	3475.0	Lung	186143	F	Females	10854.0	2006	230	460
Y_GE85	85 years or over	0.168465386	J09-J11	Influenza (including swine flu)	16.0	Lung	94975	M	Males	8637.0	2006	230	460
Y_GE85	85 years or over	0.273982906	J09-J11	Influenza (including swine flu)	51.0	Lung	186143	F	Females	10854.0	2006	230	460
Y_GE85	85 years or over	21.1424059	J12-J18	Pneumonia	2008.0	Lung	94975	M	Males	8637.0	2006	230	460
Y_GE85	85 years or over	18.76514293	J12-J18	Pneumonia	3493.0	Lung	186143	F	Females	10854.0	2006	230	460
Y_GE85	85 years or over	15.45669913	J40-J44_J47	Other lower respiratory diseases	1468.0	Lung	94975	M	Males	8637.0	2006	230	460
Y_GE85	85 years or over	6.838828213	J40-J44_J47	Other lower respiratory diseases	1273.0	Lung	186143	F	Females	10854.0	2006	230	460
Y_GE85	85 years or over	16.34114241	J40-J47	Chronic lower respiratory diseases	1552.0	Lung	94975	M	Males	8637.0	2006	230	460
Y_GE85	85 years or over	8.219487168	J40-J47	Chronic lower respiratory diseases	1530.0	Lung	186143	F	Females	10854.0	2006	230	460
Y_GE85	85 years or over	0.884443275	J45_J46	Asthma and status asthmaticus	84.0	Lung	94975	M	Males	8637.0	2006	230	460
Y_GE85	85 years or over	1.380658956	J45_J46	Asthma and status asthmaticus	257.0	Lung	186143	F	Females	10854.0	2006	230	460
Y_GE85	85 years or over	58.31000897	ALL	All Diseases	10854.0	Lung	186143	F	Females	10854.0	2006	230	460
Y_GE85	85 years or over	90.93972098	ALL	All Diseases	8637.0	Lung	94975	M	Males	8637.0	2006	230	460
Y_GE85	85 years or over	3.327191366	C81-C86	Hodgkin disease and lymphomas	316.0	Lymphatic system	94975	M	Males	541.0	2006	310	300
Y_GE85	85 years or over	2.487335006	C81-C86	Hodgkin disease and lymphomas	463.0	Lymphatic system	186143	F	Females	775.0	2006	310	300
Y_GE85	85 years or over	2.369044485	C88_C90_C96	Other malignant neoplasm of lymphoid. haematopoietic and related tissue	225.0	Lymphatic system	94975	M	Males	541.0	2006	310	300
Y_GE85	85 years or over	1.676130717	C88_C90_C96	Other malignant neoplasm of lymphoid. haematopoietic and related tissue	312.0	Lymphatic system	186143	F	Females	775.0	2006	310	300
Y_GE85	85 years or over	4.163465723	ALL	All Diseases	775.0	Lymphatic system	186143	F	Females	775.0	2006	310	300
Y_GE85	85 years or over	5.696235852	ALL	All Diseases	541.0	Lymphatic system	94975	M	Males	541.0	2006	310	300
Y_GE85	85 years or over	2.453277178	F_OTH	Other mental and behavioural disorders (remainder of F00-F99)	233.0	Mental disorders	94975	M	Males	1985.0	2006	245	580
Y_GE85	85 years or over	3.121256238	F_OTH	Other mental and behavioural disorders (remainder of F00-F99)	581.0	Mental disorders	186143	F	Females	6190.0	2006	245	580
Y_GE85	85 years or over	18.02579626	F01_F03	Dementia	1712.0	Mental disorders	94975	M	Males	1985.0	2006	245	580
Y_GE85	85 years or over	30.0521642	F01_F03	Dementia	5594.0	Mental disorders	186143	F	Females	6190.0	2006	245	580
Y_GE85	85 years or over	0.421163464	F10	Mental and behavioural disorders due to use of alcohol	40.0	Mental disorders	94975	M	Males	1985.0	2006	245	580
Y_GE85	85 years or over	0.080583208	F10	Mental and behavioural disorders due to use of alcohol	15.0	Mental disorders	186143	F	Females	6190.0	2006	245	580
Y_GE85	85 years or over	0.0	TOXICO	Drug dependence. toxicomania (F11-F16. F18-F19)	0.0	Mental disorders	94975	M	Males	1985.0	2006	245	580
Y_GE85	85 years or over	0.0	TOXICO	Drug dependence. toxicomania (F11-F16. F18-F19)	0.0	Mental disorders	186143	F	Females	6190.0	2006	245	580
Y_GE85	85 years or over	33.25400364	ALL	All Diseases	6190.0	Mental disorders	186143	F	Females	6190.0	2006	245	580
Y_GE85	85 years or over	20.9002369	ALL	All Diseases	1985.0	Mental disorders	94975	M	Males	1985.0	2006	245	580
Y_GE85	85 years or over	4.653856278	G_H_OTH	Other diseases of the nervous system and the sense organs (remainder of G00-H95)	442.0	Nervous system	94975	M	Males	3053.0	2006	240	515
Y_GE85	85 years or over	4.743664817	G_H_OTH	Other diseases of the nervous system and the sense organs (remainder of G00-H95)	883.0	Nervous system	186143	F	Females	7901.0	2006	240	515
Y_GE85	85 years or over	7.981047644	G20	Parkinson disease	758.0	Nervous system	94975	M	Males	3053.0	2006	240	515
Y_GE85	85 years or over	5.017647722	G20	Parkinson disease	934.0	Nervous system	186143	F	Females	7901.0	2006	240	515
Y_GE85	85 years or over	19.51039747	G30	Alzheimer disease	1853.0	Nervous system	94975	M	Males	3053.0	2006	240	515
Y_GE85	85 years or over	32.68454898	G30	Alzheimer disease	6084.0	Nervous system	186143	F	Females	7901.0	2006	240	515
Y_GE85	85 years or over	42.44586152	ALL	All Diseases	7901.0	Nervous system	186143	F	Females	7901.0	2006	240	515
Y_GE85	85 years or over	32.1453014	ALL	All Diseases	3053.0	Nervous system	94975	M	Males	3053.0	2006	240	515
Y_GE85	85 years or over	2.10581732	C15	Malignant neoplasm of oesophagus	200.0	Oesophagus	94975	M	Males	200.0	2006	278	490
Y_GE85	85 years or over	0.907904138	C15	Malignant neoplasm of oesophagus	169.0	Oesophagus	186143	F	Females	169.0	2006	278	490
Y_GE85	85 years or over	0.907904138	ALL	All Diseases	169.0	Oesophagus	186143	F	Females	169.0	2006	278	490
Y_GE85	85 years or over	2.10581732	ALL	All Diseases	200.0	Oesophagus	94975	M	Males	200.0	2006	278	490
Y_GE85	85 years or over	4.316925507	C25	Malignant neoplasm of pancreas	410.0	Pancreas	94975	M	Males	410.0	2006	250	390
Y_GE85	85 years or over	4.786642528	C25	Malignant neoplasm of pancreas	891.0	Pancreas	186143	F	Females	891.0	2006	250	390
Y_GE85	85 years or over	4.786642528	ALL	All Diseases	891.0	Pancreas	186143	F	Females	891.0	2006	250	390
Y_GE85	85 years or over	4.316925507	ALL	All Diseases	410.0	Pancreas	94975	M	Males	410.0	2006	250	390
Y_GE85	85 years or over	29.76572782	C61	Malignant neoplasm of prostate	2827.0	Prostate	94975	M	Males	2827.0	2006	290	330
Y_GE85	85 years or over	0.0	C61	Malignant neoplasm of prostate		Prostate	186143	F	Females	0.0	2006	290	330
